Concentration relative to reference,Metabolite,Rate,Rate (mmol/min/gBW)
0.26302679918953814,Lactate,Ketones oxidation,0.16514088068455035
0.2754228703338166,Lactate,Ketones oxidation,0.16466207468854022
0.28840315031266056,Lactate,Ketones oxidation,0.1641636700944669
0.3019951720402016,Lactate,Ketones oxidation,0.16364500001661583
0.31622776601683794,Lactate,Ketones oxidation,0.16310538696378277
0.3311311214825911,Lactate,Ketones oxidation,0.1625441438399615
0.34673685045253166,Lactate,Ketones oxidation,0.1619605750752332
0.3630780547701014,Lactate,Ketones oxidation,0.1613539778941899
0.38018939632056126,Lactate,Ketones oxidation,0.16072364372905265
0.3981071705534973,Lactate,Ketones oxidation,0.16006885978437907
0.41686938347033553,Lactate,Ketones oxidation,0.1593889107598801
0.4365158322401661,Lactate,Ketones oxidation,0.15868308073737306
0.4570881896148752,Lactate,Ketones oxidation,0.15795065523727742
0.47863009232263826,Lactate,Ketones oxidation,0.15719092344929572
0.5011872336272722,Lactate,Ketones oxidation,0.1564031806410068
0.5248074602497725,Lactate,Ketones oxidation,0.15558673074702248
0.5495408738576245,Lactate,Ketones oxidation,0.15474088914010964
0.5754399373371569,Lactate,Ketones oxidation,0.15386498558425366
0.6025595860743578,Lactate,Ketones oxidation,0.15295836736802787
0.6309573444801934,Lactate,Ketones oxidation,0.1520204026148337
0.6606934480075961,Lactate,Ketones oxidation,0.15105048376458946
0.6918309709189366,Lactate,Ketones oxidation,0.15004803121927374
0.7244359600749902,Lactate,Ketones oxidation,0.14901249714237327
0.758577575029184,Lactate,Ketones oxidation,0.1479433693997691
0.7943282347242817,Lactate,Ketones oxidation,0.1468401756269169
0.8317637711026709,Lactate,Ketones oxidation,0.1457024874043745
0.8709635899560806,Lactate,Ketones oxidation,0.14452992452081698
0.9120108393559097,Lactate,Ketones oxidation,0.14332215929969574
0.9549925860214359,Lactate,Ketones oxidation,0.14207892096267902
1.0,Lactate,Ketones oxidation,0.1408
1.0471285480508996,Lactate,Ketones oxidation,0.13948525251489208
1.096478196143185,Lactate,Ketones oxidation,0.13813460450645304
1.1481536214968828,Lactate,Ketones oxidation,0.13674805605262885
1.2022644346174132,Lactate,Ketones oxidation,0.13532568535258893
1.2589254117941675,Lactate,Ketones oxidation,0.1338676525856675
1.3182567385564075,Lactate,Ketones oxidation,0.13237420354232363
1.3803842646028852,Lactate,Ketones oxidation,0.13084567298130717
1.4454397707459279,Lactate,Ketones oxidation,0.12928248766647632
1.5135612484362087,Lactate,Ketones oxidation,0.12768516903655924
1.584893192461114,Lactate,Ketones oxidation,0.1260543354616538
1.6595869074375613,Lactate,Ketones oxidation,0.1243907040414622
1.7378008287493762,Lactate,Ketones oxidation,0.12269509190221325
1.8197008586099843,Lactate,Ketones oxidation,0.1209684169519579
1.9054607179632483,Lactate,Ketones oxidation,0.11921169805745563
1.9952623149688808,Lactate,Ketones oxidation,0.11742605461019835
2.0892961308540388,Lactate,Ketones oxidation,0.11561270545422828
2.1877616239495516,Lactate,Ketones oxidation,0.11377296715425952
2.2908676527677723,Lactate,Ketones oxidation,0.11190825158915295
2.39883291901949,Lactate,Ketones oxidation,0.11002006286294405
2.5118864315095797,Lactate,Ketones oxidation,0.108109993533287
2.6302679918953813,Lactate,Ketones oxidation,0.10617972016524009
2.7542287033381663,Lactate,Ketones oxidation,0.10423099822664572
2.8840315031266055,Lactate,Ketones oxidation,0.10226565634980832
3.019951720402016,Lactate,Ketones oxidation,0.10028558999258808
3.1622776601683795,Lactate,Ketones oxidation,0.09829275454024348
3.311311214825911,Lactate,Ketones oxidation,0.09628915789720802
3.4673685045253166,Lactate,Ketones oxidation,0.09427685262530802
3.630780547701014,Lactate,Ketones oxidation,0.09225792769156488
3.801893963205613,Lactate,Ketones oxidation,0.09023449989452857
3.981071705534973,Lactate,Ketones oxidation,0.08820870504292892
4.168693834703355,Lactate,Ketones oxidation,0.08618268896419785
4.365158322401661,Lactate,Ketones oxidation,0.08415859842302179
4.570881896148752,Lactate,Ketones oxidation,0.08213857203146574
4.786300923226385,Lactate,Ketones oxidation,0.08012473123234286
5.011872336272725,Lactate,Ketones oxidation,0.07811917143637342
5.248074602497728,Lactate,Ketones oxidation,0.07612395339132136
5.4954087385762485,Lactate,Ketones oxidation,0.0741410948577616
5.754399373371572,Lactate,Ketones oxidation,0.0721725626615045
6.025595860743581,Lactate,Ketones oxidation,0.07022026518708939
6.309573444801936,Lactate,Ketones oxidation,0.06828604537028206
6.6069344800759575,Lactate,Ketones oxidation,0.06637167424031817
6.918309709189363,Lactate,Ketones oxidation,0.06447884505487883
7.244359600749899,Lactate,Ketones oxidation,0.06260916806263021
7.585775750291836,Lactate,Ketones oxidation,0.06076416591977166
7.943282347242813,Lactate,Ketones oxidation,0.058945269778581694
8.317637711026709,Lactate,Ketones oxidation,0.05715381605758558
8.709635899560805,Lactate,Ketones oxidation,0.05539104389483946
9.120108393559097,Lactate,Ketones oxidation,0.05365809327807129
9.549925860214358,Lactate,Ketones oxidation,0.051956003838154054
10.0,Lactate,Ketones oxidation,0.05028571428571429
10.471285480508996,Lactate,Ketones oxidation,0.04864806246467873
10.964781961431852,Lactate,Ketones oxidation,0.04704378599129555
11.481536214968829,Lactate,Ketones oxidation,0.04547352344267455
12.02264434617413,Lactate,Ketones oxidation,0.04393781605519443
12.589254117941675,Lactate,Ketones oxidation,0.04243710989022751
13.182567385564074,Lactate,Ketones oxidation,0.04097175842251987
13.803842646028853,Lactate,Ketones oxidation,0.03954202550520896
14.45439770745928,Lactate,Ketones oxidation,0.03814808866481959
15.135612484362087,Lactate,Ketones oxidation,0.03679004267960169
15.848931924611142,Lactate,Ketones oxidation,0.035467903395199535
16.595869074375614,Lactate,Ketones oxidation,0.034181611732805345
17.378008287493763,Lactate,Ketones oxidation,0.03293103784658197
18.197008586099845,Lactate,Ketones oxidation,0.031715985389168935
19.054607179632484,Lactate,Ketones oxidation,0.030536195846440038
19.952623149688808,Lactate,Ketones oxidation,0.029391352905293235
20.892961308540407,Lactate,Ketones oxidation,0.02828108682105523
21.87761623949552,Lactate,Ketones oxidation,0.027204978754013873
22.908676527677724,Lactate,Ketones oxidation,0.026162565047592727
23.9883291901949,Lactate,Ketones oxidation,0.02515334142370424
25.118864315095795,Lactate,Ketones oxidation,0.02417676707381175
26.302679918953814,Lactate,Ketones oxidation,0.023232268627160595
27.542287033381662,Lactate,Ketones oxidation,0.02231924398046808
28.84031503126606,Lactate,Ketones oxidation,0.02143706597606471
30.19951720402016,Lactate,Ketones oxidation,0.020585085918032917
31.622776601683793,Lactate,Ketones oxidation,0.01976263691827784
33.11311214825911,Lactate,Ketones oxidation,0.018969037066675177
34.673685045253166,Lactate,Ketones oxidation,0.01820359242146772
36.30780547701014,Lactate,Ketones oxidation,0.017465599817919425
38.018939632056124,Lactate,Ketones oxidation,0.01675434949488636
39.810717055349734,Lactate,Ketones oxidation,0.016069127540427566
41.68693834703355,Lactate,Ketones oxidation,0.015409218158863794
43.65158322401661,Lactate,Ketones oxidation,0.014773905762803302
45.708818961487516,Lactate,Ketones oxidation,0.014162476894601586
47.86300923226385,Lactate,Ketones oxidation,0.013574221982515497
50.11872336272725,Lactate,Ketones oxidation,0.013008436937462207
52.480746024977286,Lactate,Ketones oxidation,0.012464424596811671
54.954087385762485,Lactate,Ketones oxidation,0.011941496022038622
57.54399373371572,Lactate,Ketones oxidation,0.011438971657348371
60.25595860743581,Lactate,Ketones oxidation,0.0109561823565812
63.095734448019364,Lactate,Ketones oxidation,0.01049247028580342
66.06934480075964,Lactate,Ketones oxidation,0.010047189709020484
69.18309709189363,Lactate,Ketones oxidation,0.009619707664407945
72.44359600749898,Lactate,Ketones oxidation,0.009209404538359743
75.85775750291836,Lactate,Ketones oxidation,0.008815674544508373
79.43282347242814,Lactate,Ketones oxidation,0.00843792611468614
83.17637711026708,Lactate,Ketones oxidation,0.008075582208578467
87.09635899560806,Lactate,Ketones oxidation,0.007728080548575396
91.20108393559097,Lactate,Ketones oxidation,0.007394873786062106
95.49925860214358,Lactate,Ketones oxidation,0.007075429605108971
100.0,Lactate,Ketones oxidation,0.006769230769230771
0.01,Fatty acids,Glycolysis,1.339693494367198
0.010471285480508996,Fatty acids,Glycolysis,1.3387137906735869
0.01096478196143185,Fatty acids,Glycolysis,1.3376894495727736
0.01148153621496883,Fatty acids,Glycolysis,1.3366185115623366
0.012022644346174132,Fatty acids,Glycolysis,1.3354989381445896
0.012589254117941675,Fatty acids,Glycolysis,1.3343286093119737
0.013182567385564075,Fatty acids,Glycolysis,1.3331053210192
0.013803842646028852,Fatty acids,Glycolysis,1.331826782650116
0.014454397707459272,Fatty acids,Glycolysis,1.3304906144882298
0.01513561248436208,Fatty acids,Glycolysis,1.3290943452009274
0.015848931924611134,Fatty acids,Glycolysis,1.3276354093485505
0.016595869074375606,Fatty acids,Glycolysis,1.326111144930731
0.017378008287493755,Fatty acids,Glycolysis,1.3245187909837282
0.018197008586099836,Fatty acids,Glycolysis,1.3228554852438943
0.019054607179632473,Fatty acids,Glycolysis,1.3211182618939303
0.0199526231496888,Fatty acids,Glycolysis,1.3193040494101642
0.020892961308540396,Fatty acids,Glycolysis,1.3174096685307948
0.02187761623949553,Fatty acids,Glycolysis,1.315431830366812
0.022908676527677724,Fatty acids,Glycolysis,1.31336713467919
0.023988329190194897,Fatty acids,Glycolysis,1.3112120683478983
0.025118864315095794,Fatty acids,Glycolysis,1.308963004060329
0.026302679918953815,Fatty acids,Glycolysis,1.3066161992488492
0.02754228703338166,Fatty acids,Glycolysis,1.3041677953093835
0.028840315031266057,Fatty acids,Glycolysis,1.3016138171351586
0.03019951720402016,Fatty acids,Glycolysis,1.2989501730020492
0.03162277660168379,Fatty acids,Glycolysis,1.2961726548442605
0.03311311214825911,Fatty acids,Glycolysis,1.2932769389614058
0.034673685045253165,Fatty acids,Glycolysis,1.290258587200348
0.03630780547701014,Fatty acids,Glycolysis,1.287113048657433
0.038018939632056124,Fatty acids,Glycolysis,1.2838356619489195
0.039810717055349734,Fatty acids,Glycolysis,1.2804216580995096
0.04168693834703355,Fatty acids,Glycolysis,1.2768661641007915
0.04365158322401661,Fatty acids,Glycolysis,1.2731642071931544
0.04570881896148752,Fatty acids,Glycolysis,1.269310719926223
0.04786300923226385,Fatty acids,Glycolysis,1.2653005460540412
0.05011872336272725,Fatty acids,Glycolysis,1.2611284473220756
0.05248074602497726,Fatty acids,Glycolysis,1.2567891112035032
0.054954087385762455,Fatty acids,Glycolysis,1.2522771596421465
0.057543993733715694,Fatty acids,Glycolysis,1.2475871588587648
0.06025595860743578,Fatty acids,Glycolysis,1.2427136302760622
0.06309573444801933,Fatty acids,Glycolysis,1.2376510626157229
0.06606934480075961,Fatty acids,Glycolysis,1.232393925217896
0.06918309709189363,Fatty acids,Glycolysis,1.2269366826297257
0.07244359600749899,Fatty acids,Glycolysis,1.2212738105047438
0.07585775750291836,Fatty acids,Glycolysis,1.215399812849016
0.07943282347242814,Fatty acids,Glycolysis,1.2093092406428774
0.08317637711026708,Fatty acids,Glycolysis,1.2029967118587608
0.08709635899560805,Fatty acids,Glycolysis,1.1964569328859664
0.09120108393559097,Fatty acids,Glycolysis,1.1896847213622046
0.09549925860214359,Fatty acids,Glycolysis,1.18267503039927
0.1,Fatty acids,Glycolysis,1.175422974176314
0.10471285480508996,Fatty acids,Glycolysis,1.1679238548588016
0.1096478196143185,Fatty acids,Glycolysis,1.1601731907844464
0.1148153621496883,Fatty acids,Glycolysis,1.1521667458392284
0.12022644346174131,Fatty acids,Glycolysis,1.143900559927101
0.12589254117941676,Fatty acids,Glycolysis,1.1353709804163425
0.13182567385564073,Fatty acids,Glycolysis,1.1265746944237878
0.13803842646028852,Fatty acids,Glycolysis,1.1175087617756863
0.1445439770745927,Fatty acids,Glycolysis,1.1081706484608564
0.1513561248436208,Fatty acids,Glycolysis,1.0985582603684478
0.15848931924611134,Fatty acids,Glycolysis,1.0886699770793684
0.16595869074375605,Fatty acids,Glycolysis,1.0785046854576144
0.17378008287493754,Fatty acids,Glycolysis,1.0680618127658321
0.18197008586099836,Fatty acids,Glycolysis,1.0573413590089151
0.19054607179632474,Fatty acids,Glycolysis,1.046343928190756
0.19952623149688797,Fatty acids,Glycolysis,1.0350707581530323
0.20892961308540398,Fatty acids,Glycolysis,1.0235237486516093
0.2187761623949553,Fatty acids,Glycolysis,1.0117054873163407
0.22908676527677735,Fatty acids,Glycolysis,0.9996192731343144
0.2398832919019491,Fatty acids,Glycolysis,0.9872691370954085
0.25118864315095807,Fatty acids,Glycolysis,0.9746598596428707
0.26302679918953814,Fatty acids,Glycolysis,0.9617969845809715
0.2754228703338166,Fatty acids,Glycolysis,0.9486868291068483
0.28840315031266056,Fatty acids,Glycolysis,0.9353364896548252
0.3019951720402016,Fatty acids,Glycolysis,0.9217538432687626
0.31622776601683794,Fatty acids,Glycolysis,0.9079475442514879
0.3311311214825911,Fatty acids,Glycolysis,0.8939270158798286
0.34673685045253166,Fatty acids,Glycolysis,0.8797024370190477
0.3630780547701014,Fatty acids,Glycolysis,0.8652847235210308
0.38018939632056126,Fatty acids,Glycolysis,0.8506855043458482
0.3981071705534973,Fatty acids,Glycolysis,0.835917092405582
0.41686938347033553,Fatty acids,Glycolysis,0.8209924501916214
0.4365158322401661,Fatty acids,Glycolysis,0.8059251503110374
0.4570881896148752,Fatty acids,Glycolysis,0.7907293311229694
0.47863009232263826,Fatty acids,Glycolysis,0.7754196477310281
0.5011872336272722,Fatty acids,Glycolysis,0.7600112186512354
0.5248074602497725,Fatty acids,Glycolysis,0.7445195685357403
0.5495408738576245,Fatty acids,Glycolysis,0.7289605673891646
0.5754399373371569,Fatty acids,Glycolysis,0.7133503667657541
0.6025595860743578,Fatty acids,Glycolysis,0.6977053334803818
0.6309573444801934,Fatty acids,Glycolysis,0.6820419814038885
0.6606934480075961,Fatty acids,Glycolysis,0.666376901942374
0.6918309709189366,Fatty acids,Glycolysis,0.6507266938202018
0.7244359600749902,Fatty acids,Glycolysis,0.6351078927972041
0.758577575029184,Fatty acids,Glycolysis,0.6195369019515694
0.7943282347242817,Fatty acids,Glycolysis,0.6040299231512054
0.8317637711026709,Fatty acids,Glycolysis,0.5886028903181373
0.8709635899560806,Fatty acids,Glycolysis,0.5732714050631954
0.9120108393559097,Fatty acids,Glycolysis,0.5580506752324709
0.9549925860214359,Fatty acids,Glycolysis,0.5429554568636167
1.0,Fatty acids,Glycolysis,0.5280000000000001
1.0471285480508996,Fatty acids,Glycolysis,0.5131979987550995
1.096478196143185,Fatty acids,Glycolysis,0.4985625459595751
1.1481536214968828,Fatty acids,Glycolysis,0.48410609266039795
1.2022644346174132,Fatty acids,Glycolysis,0.4698404126765717
1.2589254117941675,Fatty acids,Glycolysis,0.4557765723506069
1.3182567385564075,Fatty acids,Glycolysis,0.4419249055702206
1.3803842646028852,Fatty acids,Glycolysis,0.42829499407188404
1.4454397707459279,Fatty acids,Glycolysis,0.41489565297787956
1.5135612484362087,Fatty acids,Glycolysis,0.40173492146234585
1.584893192461114,Fatty acids,Glycolysis,0.3888200583902047
1.6595869074375613,Fatty acids,Glycolysis,0.376157542726453
1.7378008287493762,Fatty acids,Glycolysis,0.3637530784725867
1.8197008586099843,Fatty acids,Glycolysis,0.3516116038521816
1.9054607179632483,Fatty acids,Glycolysis,0.33973730443906686
1.9952623149688808,Fatty acids,Glycolysis,0.32813362989912337
2.0892961308540388,Fatty acids,Glycolysis,0.3168033140003927
2.1877616239495516,Fatty acids,Glycolysis,0.30574839753569455
2.2908676527677723,Fatty acids,Glycolysis,0.29497025379699365
2.39883291901949,Fatty acids,Glycolysis,0.2844696162409158
2.5118864315095797,Fatty acids,Glycolysis,0.2742466079896594
2.6302679918953813,Fatty acids,Glycolysis,0.2643007728205331
2.7542287033381663,Fatty acids,Glycolysis,0.2546311073099704
2.8840315031266055,Fatty acids,Glycolysis,0.24523609381355221
3.019951720402016,Fatty acids,Glycolysis,0.23611373398177612
3.1622776601683795,Fatty acids,Glycolysis,0.2272615825315029
3.311311214825911,Fatty acids,Glycolysis,0.2186767810146755
3.4673685045253166,Fatty acids,Glycolysis,0.2103560913485623
3.630780547701014,Fatty acids,Glycolysis,0.2022959288949859
3.801893963205613,Fatty acids,Glycolysis,0.19449239489935768
3.981071705534973,Fatty acids,Glycolysis,0.186941308123497
4.168693834703355,Fatty acids,Glycolysis,0.17963823552886
4.365158322401661,Fatty acids,Glycolysis,0.17257852188868694
4.570881896148752,Fatty acids,Glycolysis,0.1657573182284728
4.786300923226385,Fatty acids,Glycolysis,0.15916960901391378
5.011872336272725,Fatty acids,Glycolysis,0.15281023802394955
5.248074602497728,Fatty acids,Glycolysis,0.1466739328636152
5.4954087385762485,Fatty acids,Glycolysis,0.14075532808708488
5.754399373371572,Fatty acids,Glycolysis,0.13504898691550063
6.025595860743581,Fatty acids,Glycolysis,0.12954942154693694
6.309573444801936,Fatty acids,Glycolysis,0.12425111206717691
6.6069344800759575,Fatty acids,Glycolysis,0.11914852397990644
6.918309709189363,Fatty acids,Glycolysis,0.1142361243835287
7.244359600749899,Fatty acids,Glycolysis,0.10950839682913269
7.585775750291836,Fatty acids,Glycolysis,0.104959854900279
7.943282347242813,Fatty acids,Glycolysis,0.10058505456030163
8.317637711026709,Fatty acids,Glycolysis,0.09637860531682677
8.709635899560805,Fatty acids,Glycolysis,0.09233518025628433
9.120108393559097,Fatty acids,Glycolysis,0.08844952500341824
9.549925860214358,Fatty acids,Glycolysis,0.08471646566227418
10.0,Fatty acids,Glycolysis,0.08113091579594348
10.471285480508996,Fatty acids,Glycolysis,0.07768788250255308
10.964781961431852,Fatty acids,Glycolysis,0.07438247164468655
11.481536214968829,Fatty acids,Glycolysis,0.0712098922886758
12.02264434617413,Fatty acids,Glycolysis,0.06816546040908372
12.589254117941675,Fatty acids,Glycolysis,0.06524460191226543
13.182567385564074,Fatty acids,Glycolysis,0.06244285503120748
13.803842646028853,Fatty acids,Glycolysis,0.05975587214195237
14.45439770745928,Fatty acids,Glycolysis,0.05717942104986475
15.135612484362087,Fatty acids,Glycolysis,0.054709385791827554
15.848931924611142,Fatty acids,Glycolysis,0.052341766998207986
16.595869074375614,Fatty acids,Glycolysis,0.05007268185613542
17.378008287493763,Fatty acids,Glycolysis,0.04789836371331484
18.197008586099845,Fatty acids,Glycolysis,0.04581516135928332
19.054607179632484,Fatty acids,Glycolysis,0.04381953801872432
19.952623149688808,Fatty acids,Glycolysis,0.04190807008920095
20.892961308540407,Fatty acids,Glycolysis,0.04007744565347069
21.87761623949552,Fatty acids,Glycolysis,0.03832446279441016
22.908676527677724,Fatty acids,Glycolysis,0.036646027738519
23.9883291901949,Fatty acids,Glycolysis,0.035039152851994194
25.118864315095795,Fatty acids,Glycolysis,0.03350095451147413
26.302679918953814,Fatty acids,Glycolysis,0.032028650869750486
27.542287033381662,Fatty acids,Glycolysis,0.030619559535036117
28.84031503126606,Fatty acids,Glycolysis,0.029271095180760574
30.19951720402016,Fatty acids,Glycolysis,0.027980767101340946
31.622776601683793,Fatty acids,Glycolysis,0.026746176727943927
33.11311214825911,Fatty acids,Glycolysis,0.025565015116913517
34.673685045253166,Fatty acids,Glycolysis,0.02443506042228502
36.30780547701014,Fatty acids,Glycolysis,0.023354175362637952
38.018939632056124,Fatty acids,Glycolysis,0.02232030469145488
39.810717055349734,Fatty acids,Glycolysis,0.02133147267914632
41.68693834703355,Fatty acids,Glycolysis,0.020385780613970755
43.65158322401661,Fatty acids,Glycolysis,0.019481404328219813
45.708818961487516,Fatty acids,Glycolysis,0.018616591755247505
47.86300923226385,Fatty acids,Glycolysis,0.017789660522196386
50.11872336272725,Fatty acids,Glycolysis,0.01699899558260765
52.480746024977286,Fatty acids,Glycolysis,0.0162430468924942
54.954087385762485,Fatty acids,Glycolysis,0.015520327132900778
57.54399373371572,Fatty acids,Glycolysis,0.014829409481470672
60.25595860743581,Fatty acids,Glycolysis,0.014168925435081015
63.095734448019364,Fatty acids,Glycolysis,0.013537562685193839
66.06934480075964,Fatty acids,Glycolysis,0.012934063047196846
69.18309709189363,Fatty acids,Glycolysis,0.012357220444670726
72.44359600749898,Fatty acids,Glycolysis,0.011805878949218564
75.85775750291836,Fatty acids,Glycolysis,0.011278930876222898
79.43282347242814,Fatty acids,Glycolysis,0.010775314936655397
83.17637711026708,Fatty acids,Glycolysis,0.010294014444850966
87.09635899560806,Fatty acids,Glycolysis,0.009834055581969665
91.20108393559097,Fatty acids,Glycolysis,0.009394505714703794
95.49925860214358,Fatty acids,Glycolysis,0.008974471768642769
100.0,Fatty acids,Glycolysis,0.008573098655582256
0.01,Fatty acids,Glucose oxidation,0.32655028925200413
0.010471285480508996,Fatty acids,Glucose oxidation,0.32631148647668634
0.01096478196143185,Fatty acids,Glucose oxidation,0.32606180333336304
0.01148153621496883,Fatty acids,Glucose oxidation,0.32580076219331905
0.012022644346174132,Fatty acids,Glucose oxidation,0.3255278661727432
0.012589254117941675,Fatty acids,Glucose oxidation,0.3252425985197931
0.013182567385564075,Fatty acids,Glucose oxidation,0.32494442199842954
0.013803842646028852,Fatty acids,Glucose oxidation,0.3246327782709653
0.014454397707459272,Fatty acids,Glucose oxidation,0.3243070872815055
0.01513561248436208,Fatty acids,Glucose oxidation,0.3239667466427256
0.015848931924611134,Fatty acids,Glucose oxidation,0.32361113102870864
0.016595869074375606,Fatty acids,Glucose oxidation,0.3232395915768652
0.017378008287493755,Fatty acids,Glucose oxidation,0.32285145530228326
0.018197008586099836,Fatty acids,Glucose oxidation,0.3224460245281988
0.019054607179632473,Fatty acids,Glucose oxidation,0.322022576336645
0.0199526231496888,Fatty acids,Glucose oxidation,0.3215803620437271
0.020892961308540396,Fatty acids,Glucose oxidation,0.3211186067043808
0.02187761623949553,Fatty acids,Glucose oxidation,0.32063650865190996
0.022908676527677724,Fatty acids,Glucose oxidation,0.320133239078052
0.023988329190194897,Fatty acids,Glucose oxidation,0.3196079416597997
0.025118864315095794,Fatty acids,Glucose oxidation,0.31905973223970474
0.026302679918953815,Fatty acids,Glucose oxidation,0.3184876985669065
0.02754228703338166,Fatty acids,Glucose oxidation,0.31789090010666177
0.028840315031266057,Fatty acids,Glucose oxidation,0.3172683679266944
0.03019951720402016,Fatty acids,Glucose oxidation,0.31661910466924903
0.03162277660168379,Fatty acids,Glucose oxidation,0.31594208461828804
0.03311311214825911,Fatty acids,Glucose oxidation,0.31523625387184223
0.034673685045253165,Fatty acids,Glucose oxidation,0.3145005306300844
0.03630780547701014,Fatty acids,Glucose oxidation,0.31373380561024883
0.038018939632056124,Fatty acids,Glucose oxidation,0.31293494260004867
0.039810717055349734,Fatty acids,Glucose oxidation,0.312102779161755
0.04168693834703355,Fatty acids,Glucose oxidation,0.31123612749956736
0.04365158322401661,Fatty acids,Glucose oxidation,0.3103337755033309
0.04570881896148752,Fatty acids,Glucose oxidation,0.3093944879820164
0.04786300923226385,Fatty acids,Glucose oxidation,0.3084170081006721
0.05011872336272725,Fatty acids,Glucose oxidation,0.3074000590347555
0.05248074602497726,Fatty acids,Glucose oxidation,0.3063423458558534
0.054954087385762455,Fatty acids,Glucose oxidation,0.30524255766277275
0.057543993733715694,Fatty acids,Glucose oxidation,0.3040993699718235
0.06025595860743578,Fatty acids,Glucose oxidation,0.3029114473797897
0.06309573444801933,Fatty acids,Glucose oxidation,0.301677446512582
0.06606934480075961,Fatty acids,Glucose oxidation,0.3003960192718617
0.06918309709189363,Fatty acids,Glucose oxidation,0.2990658163909952
0.07244359600749899,Fatty acids,Glucose oxidation,0.2976854913105308
0.07585775750291836,Fatty acids,Glucose oxidation,0.29625370438194715
0.07943282347242814,Fatty acids,Glucose oxidation,0.29476912740670086
0.08317637711026708,Fatty acids,Glucose oxidation,0.2932304485155725
0.08709635899560805,Fatty acids,Glucose oxidation,0.2916363773909538
0.09120108393559097,Fatty acids,Glucose oxidation,0.289985650832037
0.09549925860214359,Fatty acids,Glucose oxidation,0.28827703865982157
0.1,Fatty acids,Glucose oxidation,0.28650934995547606
0.10471285480508996,Fatty acids,Glucose oxidation,0.2846814396218324
0.1096478196143185,Fatty acids,Glucose oxidation,0.2827922152537085
0.1148153621496883,Fatty acids,Glucose oxidation,0.2808406442983115
0.12022644346174131,Fatty acids,Glucose oxidation,0.2788257614822305
0.12589254117941676,Fatty acids,Glucose oxidation,0.2767466764764831
0.13182567385564073,Fatty acids,Glucose oxidation,0.2746025817657978
0.13803842646028852,Fatty acids,Glucose oxidation,0.2723927606828231
0.1445439770745927,Fatty acids,Glucose oxidation,0.27011659556233336
0.1513561248436208,Fatty acids,Glucose oxidation,0.2677735759648087
0.15848931924611134,Fatty acids,Glucose oxidation,0.2653633069130957
0.16595869074375605,Fatty acids,Glucose oxidation,0.26288551708029306
0.17378008287493754,Fatty acids,Glucose oxidation,0.26034006686167116
0.18197008586099836,Fatty acids,Glucose oxidation,0.25772695625842273
0.19054607179632474,Fatty acids,Glucose oxidation,0.25504633249649644
0.19952623149688797,Fatty acids,Glucose oxidation,0.2522984972998013
0.20892961308540398,Fatty acids,Glucose oxidation,0.24948391373382942
0.2187761623949553,Fatty acids,Glucose oxidation,0.24660321253335762
0.22908676527677735,Fatty acids,Glucose oxidation,0.2436571978264888
0.2398832919019491,Fatty acids,Glucose oxidation,0.24064685216700551
0.25118864315095807,Fatty acids,Glucose oxidation,0.2375733407879494
0.26302679918953814,Fatty acids,Glucose oxidation,0.23443801499161146
0.2754228703338166,Fatty acids,Glucose oxidation,0.23124241459479392
0.28840315031266056,Fatty acids,Glucose oxidation,0.22798826935336328
0.3019951720402016,Fatty acids,Glucose oxidation,0.22467749929676056
0.31622776601683794,Fatty acids,Glucose oxidation,0.22131221391129988
0.3311311214825911,Fatty acids,Glucose oxidation,0.2178947101207079
0.34673685045253166,Fatty acids,Glucose oxidation,0.21442746902339258
0.3630780547701014,Fatty acids,Glucose oxidation,0.21091315135825095
0.38018939632056126,Fatty acids,Glucose oxidation,0.2073545916843002
0.3981071705534973,Fatty acids,Glucose oxidation,0.20375479127386031
0.41686938347033553,Fatty acids,Glucose oxidation,0.20011690973420743
0.4365158322401661,Fatty acids,Glucose oxidation,0.196444255388315
0.4570881896148752,Fatty acids,Glucose oxidation,0.19274027446122347
0.47863009232263826,Fatty acids,Glucose oxidation,0.18900853913443783
0.5011872336272722,Fatty acids,Glucose oxidation,0.18525273454623836
0.5248074602497725,Fatty acids,Glucose oxidation,0.18147664483058643
0.5495408738576245,Fatty acids,Glucose oxidation,0.17768413830110863
0.5754399373371569,Fatty acids,Glucose oxidation,0.17387915189915232
0.6025595860743578,Fatty acids,Glucose oxidation,0.1700656750358428
0.6309573444801934,Fatty acids,Glucose oxidation,0.16624773296719758
0.6606934480075961,Fatty acids,Glucose oxidation,0.16242936984845338
0.6918309709189366,Fatty acids,Glucose oxidation,0.15861463161867395
0.7244359600749902,Fatty acids,Glucose oxidation,0.15480754886931827
0.758577575029184,Fatty acids,Glucose oxidation,0.15101211985069482
0.7943282347242817,Fatty acids,Glucose oxidation,0.1472322937681061
0.8317637711026709,Fatty acids,Glucose oxidation,0.14347195451504577
0.8709635899560806,Fatty acids,Glucose oxidation,0.13973490498415367
0.9120108393559097,Fatty acids,Glucose oxidation,0.13602485208791457
0.9549925860214359,Fatty acids,Glucose oxidation,0.13234539261050635
1.0,Fatty acids,Glucose oxidation,0.12869999999999984
1.0471285480508996,Fatty acids,Glucose oxidation,0.12509201219655533
1.096478196143185,Fatty acids,Glucose oxidation,0.12152462057764626
1.1481536214968828,Fatty acids,Glucose oxidation,0.11800086008597183
1.2022644346174132,Fatty acids,Glucose oxidation,0.11452360058991416
1.2589254117941675,Fatty acids,Glucose oxidation,0.11109553951046026
